tick,robot,x,y,heading,fwd_cmd,lat_cmd,yaw_cmd,dpos,d_collisions,dist_to_target
637,1,131.74,95.46,-2.425,0.792,0.0,0.938,0.066,1,43.1
637,2,29.61,29.82,-2.447,0.0,0.0,1.0,1.305,0,
637,3,14.16,102.25,0.856,1.0,0.0,-0.04,0.119,2,
638,0,51.03,75.58,-2.381,0.999,0.0,0.073,1.498,0,37.8
638,1,131.74,95.38,-2.295,0.875,0.0,0.722,0.081,1,43.0
638,2,28.73,29.09,-2.399,0.0,0.0,-1.0,1.145,0,
638,3,14.22,102.35,0.849,1.0,0.0,-0.04,0.119,1,
639,0,49.94,74.54,-2.371,0.999,0.0,0.06,1.499,0,36.3
639,1,131.74,95.29,-2.148,0.762,0.0,1.0,0.092,8,43.0
639,2,28.0,28.42,-2.368,0.0,0.0,-1.0,0.985,0,
639,3,14.29,102.45,0.843,1.0,0.0,-0.04,0.119,3,
640,0,48.98,73.61,-2.371,0.0,0.0,0.0,1.339,0,
640,1,131.74,95.18,-2.018,0.523,0.0,-1.0,0.103,1,12.5
640,2,27.41,27.85,-2.354,0.0,0.0,-1.0,0.825,0,
640,3,14.29,102.45,0.819,0.0,0.0,-1.0,0.0,0,
641,0,48.14,72.79,-2.371,0.0,0.0,0.0,1.179,0,
641,1,131.73,95.07,-1.906,0.401,0.0,-1.0,0.11,1,12.5
641,2,26.94,27.38,-2.358,0.0,0.0,-1.0,0.665,0,
641,3,14.29,102.45,0.778,0.0,0.0,-1.0,0.0,0,
642,0,47.41,72.08,-2.371,0.0,0.0,0.0,1.019,0,
642,1,131.73,94.96,-1.811,0.287,0.0,-1.0,0.115,1,12.5
642,2,26.59,27.02,-2.379,0.0,0.0,-1.0,0.505,0,
642,3,14.29,102.45,0.719,0.0,0.0,-1.0,0.0,0,
643,0,46.79,71.48,-2.371,0.0,0.0,0.0,0.859,0,
643,1,131.72,94.84,-1.733,0.186,0.0,-1.0,0.118,1,12.5
643,2,26.34,26.78,-2.418,0.0,0.0,-1.0,0.345,0,
643,3,14.29,102.45,0.643,0.0,0.0,-1.0,0.0,0,
644,0,46.29,71.0,-2.371,0.0,0.0,0.0,0.699,0,
644,1,131.71,94.72,-1.673,0.1,0.0,-1.0,0.12,8,12.5
644,2,26.2,26.66,-2.475,0.0,0.0,-1.0,0.185,0,
644,3,14.29,102.45,0.55,0.0,0.0,-1.0,0.0,0,
645,0,45.9,70.62,-2.371,0.0,0.0,0.0,0.539,0,
645,1,131.71,94.68,-1.631,0.031,0.0,-1.0,0.046,8,12.5
645,2,26.18,26.64,-2.549,0.0,0.0,-1.0,0.025,0,
645,3,14.29,102.45,0.438,0.0,0.0,-1.0,0.0,0,
646,0,45.63,70.36,-2.371,0.0,0.0,0.0,0.379,0,
646,1,131.71,94.68,-1.606,0.0,0.0,-1.0,0.0,8,12.5
646,2,26.18,26.64,-2.64,0.0,0.0,-1.0,0.0,0,
646,3,14.29,102.45,0.31,0.0,0.0,-1.0,0.0,0,
647,0,45.47,70.21,-2.371,0.0,0.0,0.0,0.219,0,
647,1,131.71,94.68,-1.599,0.0,0.0,-1.0,0.0,8,12.5
647,2,26.18,26.64,-2.749,0.0,0.0,-1.0,0.0,0,
647,3,14.29,102.45,0.163,0.0,0.0,-1.0,0.0,0,
648,0,45.43,70.17,-2.371,0.0,0.0,0.0,0.059,0,
648,1,131.71,94.68,-1.609,0.0,0.0,-1.0,0.0,8,12.5
648,2,26.18,26.64,-2.875,0.0,0.0,-1.0,0.0,0,
648,3,14.29,102.45,0.006,0.0,0.0,-1.0,0.0,0,
649,0,45.43,70.17,-2.371,0.0,0.0,0.0,0.0,0,
649,1,131.71,94.68,-1.636,0.0,0.0,-1.0,0.0,8,12.5
649,2,26.18,26.64,-3.019,0.0,0.0,-1.0,0.0,0,
649,3,14.29,102.45,-0.151,0.0,0.0,-1.0,0.0,0,
650,0,45.43,70.17,-2.371,0.0,0.0,0.0,0.0,0,
650,1,131.71,94.68,-1.682,0.0,0.0,-1.0,0.0,8,12.5
650,2,26.18,26.64,3.107,0.0,0.0,-1.0,0.0,0,
650,3,14.31,102.49,-0.308,0.093,0.0,-1.0,0.05,1,
651,0,45.43,70.17,-2.371,0.0,0.0,0.0,0.0,0,
651,1,131.7,94.62,-1.744,0.035,0.0,-1.0,0.052,1,12.5
651,2,26.06,26.65,2.95,0.1,0.0,-1.0,0.12,0,
651,3,14.33,102.52,-0.465,0.245,0.0,-1.0,0.033,1,
652,0,45.43,70.17,-2.371,0.0,0.0,0.0,0.0,0,
652,1,131.69,94.5,-1.824,0.093,0.0,-1.0,0.12,8,12.5
652,2,25.82,26.69,2.793,0.249,0.0,-1.0,0.24,0,
652,3,14.34,102.53,-0.622,0.392,0.0,-1.0,0.014,1,
653,0,45.43,70.17,-2.371,0.0,0.0,0.0,0.0,0,
653,1,131.68,94.39,-1.922,0.163,0.0,-1.0,0.119,8,12.5
653,2,25.48,26.82,2.636,0.388,0.0,-1.0,0.36,0,
653,3,14.34,102.53,-0.779,0.531,0.0,-1.0,0.004,1,
654,0,45.43,70.17,-2.371,0.0,0.0,0.0,0.0,0,
654,1,131.67,94.27,-2.037,0.249,0.0,-1.0,0.116,1,12.5
654,2,25.06,27.05,2.478,0.514,0.0,-1.0,0.48,0,
654,3,14.32,102.51,-0.936,0.657,0.0,-1.0,0.023,2,
655,0,45.43,70.17,-2.371,0.0,0.0,0.0,0.0,0,
655,1,131.66,94.16,-2.17,0.35,0.0,-1.0,0.113,1,12.5
655,2,24.59,27.42,2.321,0.627,0.0,-1.0,0.6,0,
655,3,14.3,102.47,-1.092,0.768,0.0,-0.994,0.042,2,
656,0,45.43,70.17,-2.371,0.0,0.0,0.0,0.0,0,
656,1,131.65,94.05,-2.32,0.463,0.0,-1.0,0.107,8,12.5
656,2,24.1,27.94,2.164,0.726,0.0,-1.0,0.72,0,
656,3,14.27,102.42,-1.231,0.859,0.0,-0.768,0.059,2,
657,0,45.43,70.17,-2.371,0.0,0.0,0.0,0.0,0,
657,1,131.63,93.96,-2.477,0.583,0.0,-1.0,0.098,8,12.5
657,2,23.63,28.64,2.024,0.811,0.0,-0.894,0.84,0,
657,3,14.23,102.36,-1.352,0.923,0.0,-0.566,0.074,1,
658,0,45.43,70.17,-2.371,0.0,0.0,0.0,0.0,0,
658,1,131.62,93.87,-2.634,0.698,0.0,-1.0,0.087,8,12.5
658,2,23.21,29.5,1.901,0.873,0.0,-0.729,0.96,0,
658,3,14.18,102.29,-1.456,0.963,0.0,-0.387,0.085,1,
659,0,45.43,70.17,-2.371,0.0,0.0,0.0,0.0,0,
659,1,131.61,93.8,-2.779,0.797,0.0,-0.926,0.073,8,12.5
659,2,22.86,30.53,1.796,0.916,0.0,-0.589,1.08,0,
659,3,14.13,102.21,-1.542,0.987,0.0,-0.233,0.094,1,
660,0,45.43,70.17,-2.371,0.0,0.0,0.0,0.0,0,
660,1,131.6,93.74,-2.907,0.873,0.0,-0.727,0.059,1,12.5
660,2,22.59,31.7,1.708,0.946,0.0,-0.472,1.2,0,
660,3,14.08,102.12,-1.61,0.997,0.0,-0.104,0.101,1,
661,0,45.43,70.17,-2.371,0.0,0.0,0.0,0.0,0,
661,1,131.59,93.69,-3.018,0.927,0.0,-0.551,0.046,8,12.5
661,2,22.41,33.0,1.637,0.965,0.0,-0.38,1.32,0,
661,3,14.03,102.03,-1.661,1.0,0.0,0.002,0.105,1,
662,0,45.43,70.17,-2.371,0.0,0.0,0.0,0.0,0,
662,1,131.59,93.66,-3.111,0.961,0.0,-0.398,0.033,8,12.5
662,2,22.32,34.44,1.585,0.976,0.0,-0.311,1.44,0,
662,3,13.97,101.94,-1.695,0.998,0.0,0.082,0.109,1,
663,0,45.43,70.17,-2.371,0.0,0.0,0.0,0.0,0,
663,1,131.59,93.64,3.097,0.982,0.0,-0.269,0.023,2,12.5
663,2,22.3,35.91,1.543,0.983,0.0,-0.267,1.474,0,
663,3,13.91,101.84,-1.711,0.995,0.0,0.138,0.111,2,
664,0,45.43,70.17,-2.371,0.0,0.0,0.0,0.0,0,
664,1,131.58,93.62,3.039,0.993,0.0,-0.164,0.014,1,12.5
664,2,22.07,36.17,1.505,0.986,0.0,-0.238,0.343,1,
664,3,13.86,101.75,-1.71,0.993,0.0,0.169,0.112,2,
665,0,45.43,70.17,-2.371,0.0,0.0,0.0,0.0,0,
665,1,131.58,93.62,2.998,0.998,0.0,-0.082,0.007,8,12.5
665,2,22.05,36.17,1.471,0.989,0.0,-0.216,0.018,1,
665,3,13.8,101.65,-1.691,0.993,0.0,0.175,0.112,1,
666,0,45.43,70.17,-2.371,0.0,0.0,0.0,0.0,0,
666,1,131.58,93.62,2.975,1.0,0.0,-0.025,0.002,8,12.5
666,2,22.04,36.18,1.445,0.993,0.0,-0.169,0.014,8,
666,3,13.75,101.55,-1.666,0.994,0.0,0.156,0.112,1,
667,0,45.43,70.17,-2.371,0.0,0.0,0.0,0.0,0,
667,1,131.58,93.62,2.97,1.0,0.0,0.007,0.001,1,12.5
667,2,22.03,36.18,1.424,0.996,0.0,-0.133,0.011,8,
667,3,13.7,101.45,-1.646,0.996,0.0,0.129,0.111,1,
668,0,45.43,70.17,-2.371,0.0,0.0,0.0,0.0,0,
668,1,131.58,93.62,2.972,1.0,0.0,0.015,0.001,1,12.5
668,2,22.02,36.18,1.407,0.997,0.0,-0.104,0.009,1,
668,3,13.65,101.35,-1.629,0.997,0.0,0.108,0.11,1,
669,0,45.43,70.17,-2.371,0.0,0.0,0.0,0.0,0,
669,1,131.58,93.62,2.974,1.0,0.0,0.012,0.001,1,12.5
669,2,22.01,36.18,1.394,0.998,0.0,-0.082,0.007,8,
669,3,13.6,101.26,-1.615,0.998,0.0,0.092,0.11,1,
670,0,45.43,70.17,-2.371,0.0,0.0,0.0,0.0,0,
670,1,131.58,93.62,2.976,1.0,0.0,0.009,0.001,1,12.5
670,2,22.01,36.18,1.384,0.999,0.0,-0.064,0.005,1,
670,3,13.55,101.16,-1.602,0.998,0.0,0.08,0.11,2,
671,0,45.43,70.17,-2.371,0.0,0.0,0.0,0.0,0,
671,1,131.58,93.62,2.977,1.0,0.0,0.007,0.001,8,12.5
671,2,22.0,36.19,1.376,0.999,0.0,-0.051,0.004,1,
671,3,13.5,101.06,-1.591,0.999,0.0,0.07,0.11,1,
672,0,45.43,70.17,-2.371,0.0,0.0,0.0,0.0,0,
672,1,131.58,93.62,2.978,1.0,0.0,0.006,0.0,8,12.5
672,2,22.0,36.19,1.37,1.0,0.0,-0.04,0.003,8,
672,3,13.45,100.96,-1.581,0.999,0.0,0.062,0.11,1,
673,0,45.43,70.17,-2.371,0.0,0.0,0.0,0.0,0,
673,1,131.58,93.62,2.978,1.0,0.0,0.005,0.0,8,12.5
673,2,22.0,36.19,1.365,1.0,0.0,-0.031,0.003,1,
673,3,13.41,100.86,-1.572,0.999,0.0,0.057,0.109,1,
674,0,45.43,70.17,-2.371,0.0,0.0,0.0,0.0,0,
674,1,131.58,93.62,2.979,1.0,0.0,0.004,0.0,8,12.5
674,2,21.99,36.19,1.361,1.0,0.0,-0.025,0.002,1,
674,3,13.36,100.76,-1.564,0.999,0.0,0.052,0.109,3,
675,0,45.43,70.17,-2.371,0.0,0.0,0.0,0.0,0,
675,1,131.58,93.62,2.979,1.0,0.0,0.003,0.0,1,12.5
675,2,21.99,36.19,1.358,1.0,0.0,-0.019,0.002,1,
675,3,13.32,100.66,-1.557,0.999,0.0,0.049,0.109,1,
676,0,45.43,70.17,-2.371,0.0,0.0,0.0,0.0,0,
676,1,131.58,93.62,2.98,1.0,0.0,0.002,0.0,8,12.5
676,2,21.99,36.19,1.356,1.0,0.0,-0.015,0.001,8,
676,3,13.27,100.56,-1.549,0.999,0.0,0.046,0.11,1,
677,0,45.43,70.17,-2.371,0.0,0.0,0.0,0.0,0,
677,1,131.58,93.62,2.98,1.0,0.0,0.002,0.0,8,12.5
677,2,21.99,36.19,1.354,1.0,0.0,-0.012,0.001,2,
677,3,13.23,100.46,-1.542,1.0,0.0,0.044,0.11,1,
678,0,45.43,70.17,-2.371,0.0,0.0,0.0,0.0,0,
678,1,131.58,93.62,2.98,1.0,0.0,0.001,0.0,8,12.5
678,2,21.99,36.19,1.353,1.0,0.0,-0.009,0.001,1,
678,3,13.19,100.36,-1.536,1.0,0.0,0.042,0.11,2,
679,0,45.43,70.17,-2.371,0.0,0.0,0.0,0.0,0,
679,1,131.58,93.62,2.98,1.0,0.0,0.001,0.0,1,12.5
679,2,21.99,36.19,1.352,1.0,0.0,-0.007,0.001,1,
679,3,13.15,100.26,-1.529,1.0,0.0,0.041,0.11,1,
680,0,45.34,70.08,-2.362,0.999,0.0,0.059,0.12,0,29.9
680,1,131.58,93.62,2.998,0.0,0.0,1.0,0.0,0,42.0
680,2,21.99,36.19,1.333,0.096,0.0,-1.0,0.0,1,
680,3,13.11,100.16,-1.523,1.0,0.0,0.04,0.11,1,
681,0,45.17,69.91,-2.355,0.999,0.0,0.046,0.24,0,29.7
681,1,131.58,93.62,3.033,0.017,0.0,1.0,0.0,8,42.0
681,2,21.99,36.19,1.297,0.114,0.0,-1.0,0.002,1,
681,3,13.07,100.05,-1.517,1.0,0.0,0.04,0.11,1,
682,0,44.92,69.66,-2.349,1.0,0.0,0.036,0.36,0,29.3
682,1,131.58,93.62,3.086,0.052,0.0,1.0,0.004,8,42.0
682,2,22.0,36.19,1.243,0.15,0.0,-1.0,0.006,8,
682,3,13.03,99.95,-1.511,1.0,0.0,0.039,0.11,1,
683,0,44.58,69.32,-2.345,1.0,0.0,0.028,0.48,0,28.8
683,1,131.58,93.61,-3.127,0.105,0.0,1.0,0.013,8,41.9
683,2,22.01,36.18,1.172,0.203,0.0,-1.0,0.013,1,
683,3,12.99,99.85,-1.504,1.0,0.0,0.039,0.11,1,
684,0,44.16,68.89,-2.341,1.0,0.0,0.023,0.6,0,28.2
684,1,131.58,93.58,-3.04,0.176,0.0,1.0,0.021,1,41.9
684,2,22.03,36.18,1.083,0.273,0.0,-1.0,0.021,1,
684,3,12.95,99.74,-1.498,1.0,0.0,0.039,0.11,1,
685,0,43.66,68.37,-2.338,1.0,0.0,0.018,0.72,0,27.5
685,1,131.57,93.55,-2.934,0.263,0.0,1.0,0.032,1,41.9
685,2,22.06,36.17,0.977,0.358,0.0,-1.0,0.032,1,
685,3,12.92,99.64,-1.492,1.0,0.0,0.039,0.111,1,
686,0,43.08,67.77,-2.336,1.0,0.0,0.014,0.84,0,26.7
686,1,131.56,93.51,-2.812,0.365,0.0,1.0,0.044,8,41.9
686,2,22.1,36.16,0.853,0.456,0.0,-1.0,0.044,1,
686,3,12.88,99.53,-1.486,1.0,0.0,0.039,0.111,1,
687,0,42.41,67.07,-2.334,1.0,0.0,0.012,0.96,0,25.7
687,1,131.55,93.45,-2.672,0.479,0.0,1.0,0.058,8,41.8
687,2,22.16,36.15,0.712,0.563,0.0,-1.0,0.058,1,
687,3,12.85,99.43,-1.48,1.0,0.0,0.038,0.111,1,
688,0,41.67,66.29,-2.333,1.0,0.0,0.009,1.08,0,24.6
688,1,131.54,93.38,-2.514,0.601,0.0,1.0,0.073,1,41.8
688,2,22.23,36.14,0.555,0.676,0.0,-1.0,0.073,8,
688,3,12.82,99.32,-1.474,1.0,0.0,0.039,0.111,1,
689,0,40.84,65.43,-2.332,1.0,0.0,0.008,1.2,0,23.4
689,1,131.53,93.29,-2.357,0.723,0.0,1.0,0.087,8,41.7
689,2,22.32,36.12,0.405,0.784,0.0,-0.956,0.088,1,
689,3,12.78,99.21,-1.468,1.0,0.0,0.039,0.111,1,
690,0,39.93,64.47,-2.331,1.0,0.0,0.006,1.32,0,22.1
690,1,131.51,93.2,-2.218,0.826,0.0,0.856,0.1,8,41.7
690,2,22.42,36.1,0.272,0.87,0.0,-0.737,0.099,1,
690,3,12.75,99.11,-1.462,1.0,0.0,0.039,0.111,1,
691,0,38.94,63.43,-2.33,1.0,0.0,0.005,1.44,0,20.7
691,1,131.49,93.09,-2.096,0.9,0.0,0.645,0.108,1,41.6
691,2,22.52,36.08,0.157,0.929,0.0,-0.543,0.108,1,
691,3,12.72,99.0,-1.456,1.0,0.0,0.039,0.111,2,
692,0,37.9,62.34,-2.329,1.0,0.0,0.005,1.5,0,19.2
692,1,131.46,92.98,-1.991,0.949,0.0,0.459,0.114,8,41.5
692,2,22.63,36.06,0.06,0.966,0.0,-0.373,0.114,8,
692,3,12.69,98.89,-1.45,1.0,0.0,0.039,0.111,2,
693,0,36.87,61.25,-2.328,1.0,0.0,0.004,1.5,0,17.7
693,1,131.44,92.86,-1.904,0.979,0.0,0.296,0.118,1,41.4
693,2,22.75,36.04,-0.021,0.987,0.0,-0.228,0.117,8,
693,3,12.66,98.79,-1.444,1.0,0.0,0.039,0.112,1,
694,0,35.84,60.16,-2.328,1.0,0.0,0.003,1.5,0,16.2
694,1,131.41,92.75,-1.834,0.994,0.0,0.158,0.119,2,41.4
694,2,22.87,36.02,-0.083,0.997,0.0,-0.108,0.119,1,
694,3,12.64,98.68,-1.438,1.0,0.0,0.039,0.112,2,
695,0,34.81,59.07,-2.327,1.0,0.0,0.003,1.5,0,14.7
695,1,131.38,92.63,-1.782,0.999,0.0,0.045,0.12,1,41.3
695,2,22.98,36.0,-0.128,0.983,0.0,0.263,0.12,1,
695,3,12.61,98.57,-1.431,1.0,0.0,0.039,0.112,1,
696,0,33.89,58.09,-2.309,0.0,0.0,1.0,1.34,0,17.4
696,1,131.36,92.51,-1.748,1.0,0.0,-0.043,0.12,0,41.2
696,2,23.1,35.99,-0.156,0.973,0.0,0.332,0.12,8,
696,3,12.58,98.46,-1.425,1.0,0.0,0.039,0.112,1,
697,0,33.33,57.47,-2.274,0.0,0.0,1.0,0.837,1,17.6
697,1,131.31,92.28,-1.731,0.997,0.0,-0.106,0.24,0,41.0
697,2,23.22,35.97,-0.166,0.965,0.0,0.376,0.12,0,
697,3,12.56,98.35,-1.419,1.0,0.0,0.04,0.112,1,
698,0,33.33,57.47,-2.221,0.0,0.0,1.0,0.0,0,17.6
698,1,131.26,91.92,-1.731,0.994,0.0,-0.158,0.36,0,40.8
698,2,23.46,35.93,-0.159,0.962,0.0,0.396,0.24,0,
698,3,12.53,98.24,-1.413,1.0,0.0,0.04,0.112,1,
699,0,33.33,57.47,-2.151,0.0,0.0,1.0,0.0,0,17.6
699,1,131.18,91.45,-1.749,0.99,0.0,-0.198,0.48,0,40.5
699,2,23.81,35.87,-0.134,0.962,0.0,0.395,0.36,0,
699,3,12.51,98.13,-1.407,1.0,0.0,0.04,0.112,1,
700,0,33.33,57.47,-2.063,0.0,0.0,1.0,0.0,0,17.6
700,1,131.07,90.86,-1.784,0.988,0.0,-0.226,0.6,0,40.2
700,2,24.29,35.81,-0.092,0.966,0.0,0.373,0.48,0,
700,3,12.49,98.02,-1.4,1.0,0.0,0.04,0.112,1,
701,0,33.35,57.46,-1.957,0.052,0.0,1.0,0.02,1,17.6
701,1,130.92,90.15,-1.822,0.986,0.0,-0.242,0.72,0,39.7
701,2,24.89,35.75,-0.04,0.973,0.0,0.33,0.6,0,
701,3,12.47,97.91,-1.394,1.0,0.0,0.04,0.113,1,
702,0,33.38,57.43,-1.834,0.156,0.0,1.0,0.044,8,17.5
702,1,130.71,89.34,-1.864,0.983,0.0,-0.266,0.84,0,39.1
702,2,25.61,35.72,0.004,0.981,0.0,0.276,0.72,0,
702,3,12.45,97.8,-1.388,1.0,0.0,0.04,0.113,2,
703,0,33.42,57.39,-1.694,0.276,0.0,1.0,0.058,1,17.5
703,1,130.43,88.42,-1.911,0.979,0.0,-0.297,0.96,0,38.5
703,2,26.45,35.73,0.041,0.986,0.0,0.235,0.84,0,
703,3,12.43,97.69,-1.381,1.0,0.0,0.04,0.113,2,
704,0,33.47,57.34,-1.537,0.407,0.0,1.0,0.073,1,17.4
704,1,130.07,87.4,-1.963,0.973,0.0,-0.331,1.08,0,37.7
704,2,27.41,35.77,0.072,0.99,0.0,0.203,0.96,0,
704,3,12.41,97.58,-1.375,1.0,0.0,0.041,0.113,1,
705,0,33.54,57.28,-1.38,0.544,0.0,1.0,0.087,8,17.3
705,1,129.61,86.29,-2.032,0.869,0.0,-0.74,1.2,0,36.9
705,2,28.48,35.84,0.1,0.992,0.0,0.176,1.08,0,
705,3,12.39,97.47,-1.368,1.0,0.0,0.041,0.113,1,
706,0,33.61,57.21,-1.223,0.668,0.0,1.0,0.1,8,17.2
706,1,129.04,85.14,-2.119,0.859,0.0,-0.767,1.289,0,35.9
706,2,29.68,35.96,0.124,0.994,0.0,0.152,1.2,0,
706,3,12.38,97.35,-1.362,1.0,0.0,0.041,0.113,1,
707,0,33.61,57.21,-1.065,0.0,0.0,1.0,0.0,8,17.2
707,1,128.37,84.04,-2.224,0.857,0.0,-0.773,1.286,0,34.9
707,2,30.99,36.13,0.144,0.996,0.0,0.129,1.32,0,
707,3,12.36,97.24,-1.356,1.0,0.0,0.041,0.113,1,
708,0,33.61,57.21,-0.908,0.0,0.0,1.0,0.0,8,17.2
708,1,127.58,83.01,-2.341,0.867,0.0,-0.745,1.3,0,33.8
708,2,32.41,36.33,0.161,0.997,0.0,0.104,1.44,0,
708,3,12.35,97.13,-1.349,1.0,0.0,0.041,0.113,1,
709,0,33.61,57.21,-0.751,0.0,0.0,1.0,0.0,8,17.2
709,1,126.65,82.05,-2.446,0.892,0.0,-0.67,1.338,0,32.6
709,2,33.89,36.57,0.173,0.999,0.0,0.077,1.498,0,
709,3,12.33,97.02,-1.343,1.0,0.0,0.041,0.113,1,
710,0,33.61,57.21,-0.594,0.0,0.0,1.0,0.0,8,17.2
710,1,125.58,81.16,-2.534,0.928,0.0,-0.546,1.392,0,31.3
710,2,35.37,36.83,0.18,0.999,0.0,0.046,1.499,0,
710,3,12.32,96.9,-1.336,1.0,0.0,0.041,0.113,1,
711,0,33.61,57.21,-0.437,0.0,0.0,1.0,0.0,8,17.2
711,1,124.41,80.34,-2.604,0.952,0.0,-0.444,1.428,0,30.0
711,2,36.84,37.1,0.182,1.0,0.0,0.012,1.5,0,
711,3,12.31,96.79,-1.33,1.0,0.0,0.042,0.114,1,
712,0,33.72,57.15,-0.28,0.101,0.0,1.0,0.12,0,17.1
712,1,123.16,79.6,-2.661,0.968,0.0,-0.365,1.451,0,28.6
712,2,38.32,37.37,0.178,1.0,0.0,-0.024,1.5,0,
712,3,12.3,96.68,-1.323,1.0,0.0,0.042,0.114,1,
713,0,33.95,57.09,-0.123,0.256,0.0,1.0,0.24,0,16.9
713,1,121.86,78.92,-2.709,0.978,0.0,-0.301,1.467,0,27.1
713,2,39.79,37.64,0.169,0.999,0.0,-0.061,1.499,0,
713,3,12.29,96.56,-1.317,1.0,0.0,0.042,0.114,1,
714,0,34.3,57.04,0.034,0.408,0.0,1.0,0.36,0,16.5
714,1,120.52,78.3,-2.748,0.985,0.0,-0.25,1.477,0,25.7
714,2,41.27,37.89,0.153,0.998,0.0,-0.098,1.496,0,
714,3,12.28,96.45,-1.31,1.0,0.0,0.042,0.114,1,
715,0,34.78,57.06,0.191,0.553,0.0,1.0,0.48,0,16.1
715,1,119.15,77.73,-2.781,0.989,0.0,-0.208,1.484,0,24.2
715,2,42.75,38.12,0.132,0.996,0.0,-0.134,1.493,0,
715,3,12.28,96.34,-1.303,1.0,0.0,0.042,0.114,1,
716,0,35.37,57.17,0.348,0.689,0.0,1.0,0.6,0,15.7
716,1,117.76,77.21,-2.808,0.993,0.0,-0.174,1.489,0,22.7
716,2,44.22,38.31,0.106,0.993,0.0,-0.168,1.49,0,
716,3,12.27,96.22,-1.297,1.0,0.0,0.042,0.114,1,
717,0,36.05,57.42,0.488,0.587,0.0,-1.0,0.72,0,15.3
717,1,116.35,76.72,-2.831,0.995,0.0,-0.146,1.492,0,21.3
717,2,45.7,38.47,0.074,0.99,0.0,-0.2,1.485,0,
717,3,12.27,96.11,-1.29,1.0,0.0,0.042,0.114,2,
718,0,36.63,57.73,0.61,0.435,0.0,-1.0,0.653,0,15.0
718,1,114.92,76.26,-2.85,0.996,0.0,-0.124,1.494,0,19.8
718,2,47.18,38.58,0.039,0.987,0.0,-0.226,1.481,0,
718,3,12.26,95.99,-1.283,1.0,0.0,0.042,0.114,2,
719,0,37.03,58.01,0.714,0.285,0.0,-1.0,0.493,0,14.9
719,1,113.49,75.83,-2.867,0.997,0.0,-0.105,1.496,0,18.3
719,2,48.65,38.63,-0.0,0.985,0.0,-0.247,1.478,0,
719,3,12.26,95.88,-1.277,1.0,0.0,0.043,0.114,1,
720,0,37.28,58.23,0.802,0.152,0.0,-1.0,0.333,0,14.8
720,1,112.2,75.47,-2.866,0.0,0.0,1.0,1.336,0,30.1
720,2,50.04,38.63,-0.021,0.923,0.0,0.565,1.384,0,
720,3,12.26,95.88,-1.253,0.0,0.0,1.0,0.0,0,
721,0,37.4,58.35,0.871,0.043,0.0,-1.0,0.173,0,14.8
721,1,111.07,75.15,-2.848,0.0,0.0,1.0,1.176,0,31.2
721,2,51.39,38.61,-0.025,0.905,0.0,0.627,1.358,0,
721,3,12.26,95.88,-1.211,0.0,0.0,1.0,0.0,0,
722,0,37.41,58.36,0.923,0.0,0.0,-1.0,0.013,0,14.8
722,1,110.1,74.86,-2.812,0.0,0.0,1.0,1.016,0,32.1
722,2,52.73,38.57,-0.012,0.892,0.0,0.669,1.339,0,
722,3,12.26,95.88,-1.152,0.0,0.0,1.0,0.0,0,
723,0,37.41,58.36,0.958,0.0,0.0,-1.0,0.0,0,14.8
723,1,109.29,74.58,-2.758,0.0,0.0,1.0,0.856,0,32.9
723,2,54.06,38.56,0.02,0.886,0.0,0.689,1.329,0,
723,3,12.26,95.88,-1.075,0.0,0.0,1.0,0.0,0,
724,0,37.41,58.36,0.975,0.0,0.0,-1.0,0.0,0,14.8
724,1,108.64,74.32,-2.687,0.0,0.0,1.0,0.696,0,33.5
724,2,55.39,38.58,0.068,0.886,0.0,0.687,1.33,0,
724,3,12.26,95.88,-0.981,0.0,0.0,1.0,0.0,0,
725,0,37.41,58.36,0.974,0.0,0.0,-1.0,0.0,0,14.8
725,1,108.16,74.08,-2.599,0.0,0.0,1.0,0.536,0,34.0
725,2,56.73,38.67,0.135,0.894,0.0,0.664,1.341,0,
725,3,12.26,95.88,-0.869,0.0,0.0,1.0,0.0,0,
726,0,37.41,58.36,0.957,0.0,0.0,-1.0,0.0,0,14.8
726,1,107.84,73.89,-2.493,0.0,0.0,1.0,0.376,0,34.3
726,2,58.08,38.86,0.218,0.908,0.0,0.616,1.363,0,
726,3,12.26,95.88,-0.74,0.0,0.0,1.0,0.0,0,
727,0,37.41,58.36,0.921,0.0,0.0,-1.0,0.0,0,14.8
727,1,107.67,73.76,-2.369,0.0,0.0,1.0,0.216,0,34.5
727,2,59.44,39.16,0.304,0.928,0.0,0.545,1.392,0,
727,3,12.26,95.88,-0.593,0.0,0.0,1.0,0.0,0,
728,0,37.41,58.36,0.868,0.0,0.0,-1.0,0.0,0,14.8
728,1,107.63,73.72,-2.229,0.0,0.0,1.0,0.056,0,34.5
728,2,60.79,39.58,0.378,0.946,0.0,0.47,1.419,0,
728,3,12.26,95.88,-0.436,0.0,0.0,1.0,0.0,0,
729,0,37.41,58.36,0.798,0.0,0.0,-1.0,0.0,0,14.8
729,1,107.63,73.72,-2.071,0.0,0.0,1.0,0.0,0,34.5
729,2,62.13,40.11,0.442,0.959,0.0,0.411,1.438,0,
729,3,12.26,95.88,-0.279,0.0,0.0,1.0,0.0,0,
730,0,37.45,58.4,0.71,0.035,0.0,-1.0,0.052,0,14.8
730,1,107.63,73.72,-1.914,0.0,0.0,1.0,0.0,0,34.5
730,2,63.44,40.74,0.499,0.968,0.0,0.364,1.452,0,
